query_id,sticker_id,chapter_id,chapter_title,chapter_slug,target_name,category,query,provider,status
Q-SL-07-005-03,SL-07-005,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Partido simbolico del regreso del Ciclon,partido,San Lorenzo Partido simbolico del regreso del Ciclon foto imagen,pending,pending
Q-SL-07-005-04,SL-07-005,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Partido simbolico del regreso del Ciclon,partido,San Lorenzo El regreso y Los Camboyanos Partido simbolico del regreso del Ciclon archivo historico,pending,pending
Q-SL-07-005-05,SL-07-005,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Partido simbolico del regreso del Ciclon,partido,San Lorenzo Partido simbolico del regreso del Ciclon San Lorenzo imagen,pending,pending
Q-SL-07-006-01,SL-07-006,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Postal de hinchas azulgranas en el regreso,hinchada,San Lorenzo de Almagro Postal de hinchas azulgranas en el regreso El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-006-02,SL-07-006,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Postal de hinchas azulgranas en el regreso,hinchada,San Lorenzo de Almagro Postal de hinchas azulgranas en el regreso El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-006-03,SL-07-006,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Postal de hinchas azulgranas en el regreso,hinchada,San Lorenzo Postal de hinchas azulgranas en el regreso hinchada tribuna,pending,pending
Q-SL-07-006-04,SL-07-006,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Postal de hinchas azulgranas en el regreso,hinchada,San Lorenzo El regreso y Los Camboyanos Postal de hinchas azulgranas en el regreso bandera,pending,pending
Q-SL-07-006-05,SL-07-006,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Postal de hinchas azulgranas en el regreso,hinchada,San Lorenzo Postal de hinchas azulgranas en el regreso festejo imagen,pending,pending
Q-SL-07-007-01,SL-07-007,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Camiseta de San Lorenzo en epoca de Los Camboyanos,camiseta,San Lorenzo de Almagro Camiseta de San Lorenzo en epoca de Los Camboyanos El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-007-02,SL-07-007,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Camiseta de San Lorenzo en epoca de Los Camboyanos,camiseta,San Lorenzo de Almagro Camiseta de San Lorenzo en epoca de Los Camboyanos El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-007-03,SL-07-007,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Camiseta de San Lorenzo en epoca de Los Camboyanos,camiseta,San Lorenzo Camiseta de San Lorenzo en epoca de Los Camboyanos camiseta casaca,pending,pending
Q-SL-07-007-04,SL-07-007,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Camiseta de San Lorenzo en epoca de Los Camboyanos,camiseta,San Lorenzo El regreso y Los Camboyanos Camiseta de San Lorenzo en epoca de Los Camboyanos indumentaria,pending,pending
Q-SL-07-007-05,SL-07-007,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Camiseta de San Lorenzo en epoca de Los Camboyanos,camiseta,San Lorenzo Camiseta de San Lorenzo en epoca de Los Camboyanos archivo historico imagen,pending,pending
Q-SL-07-008-01,SL-07-008,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Archivo periodistico del retorno azulgrana,archivo_historico,San Lorenzo de Almagro Archivo periodistico del retorno azulgrana El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-008-02,SL-07-008,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Archivo periodistico del retorno azulgrana,archivo_historico,San Lorenzo de Almagro Archivo periodistico del retorno azulgrana El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-008-03,SL-07-008,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Archivo periodistico del retorno azulgrana,archivo_historico,San Lorenzo Archivo periodistico del retorno azulgrana foto imagen,pending,pending
Q-SL-07-008-04,SL-07-008,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Archivo periodistico del retorno azulgrana,archivo_historico,San Lorenzo El regreso y Los Camboyanos Archivo periodistico del retorno azulgrana archivo historico,pending,pending
Q-SL-07-008-05,SL-07-008,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Archivo periodistico del retorno azulgrana,archivo_historico,San Lorenzo Archivo periodistico del retorno azulgrana San Lorenzo imagen,pending,pending
Q-SL-07-009-01,SL-07-009,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Formacion de Los Camboyanos,equipo,San Lorenzo de Almagro Formacion de Los Camboyanos El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-009-02,SL-07-009,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Formacion de Los Camboyanos,equipo,San Lorenzo de Almagro Formacion de Los Camboyanos El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-009-03,SL-07-009,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Formacion de Los Camboyanos,equipo,San Lorenzo Formacion de Los Camboyanos plantel formacion,pending,pending
Q-SL-07-009-04,SL-07-009,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Formacion de Los Camboyanos,equipo,San Lorenzo El regreso y Los Camboyanos Formacion de Los Camboyanos campeon,pending,pending
Q-SL-07-009-05,SL-07-009,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Formacion de Los Camboyanos,equipo,San Lorenzo Formacion de Los Camboyanos foto imagen,pending,pending
Q-SL-07-010-01,SL-07-010,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Gol recordado del ciclo del regreso,gol,San Lorenzo de Almagro Gol recordado del ciclo del regreso El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-010-02,SL-07-010,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Gol recordado del ciclo del regreso,gol,San Lorenzo de Almagro Gol recordado del ciclo del regreso El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-010-03,SL-07-010,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Gol recordado del ciclo del regreso,gol,San Lorenzo Gol recordado del ciclo del regreso foto imagen,pending,pending
Q-SL-07-010-04,SL-07-010,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Gol recordado del ciclo del regreso,gol,San Lorenzo El regreso y Los Camboyanos Gol recordado del ciclo del regreso archivo historico,pending,pending
Q-SL-07-010-05,SL-07-010,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Gol recordado del ciclo del regreso,gol,San Lorenzo Gol recordado del ciclo del regreso San Lorenzo imagen,pending,pending
Q-SL-07-011-01,SL-07-011,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo de Almagro Oscar Passet con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-011-02,SL-07-011,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo de Almagro Oscar Passet con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-011-03,SL-07-011,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo Oscar Passet con San Lorenzo en El regreso y Los Camboyanos foto etapa azulgrana,pending,pending
Q-SL-07-011-04,SL-07-011,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo El regreso y Los Camboyanos Oscar Passet con San Lorenzo en El regreso y Los Camboyanos partido,pending,pending
Q-SL-07-011-05,SL-07-011,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo Oscar Passet con San Lorenzo en El regreso y Los Camboyanos archivo historico imagen,pending,pending
Q-SL-07-012-01,SL-07-012,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Oscar Passet en etapa azulgrana,jugador,San Lorenzo de Almagro Retrato historico de Oscar Passet en etapa azulgrana El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-012-02,SL-07-012,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Oscar Passet en etapa azulgrana,jugador,San Lorenzo de Almagro Retrato historico de Oscar Passet en etapa azulgrana El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-012-03,SL-07-012,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Oscar Passet en etapa azulgrana,jugador,San Lorenzo Retrato historico de Oscar Passet en etapa azulgrana foto etapa azulgrana,pending,pending
Q-SL-07-012-04,SL-07-012,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Oscar Passet en etapa azulgrana,jugador,San Lorenzo El regreso y Los Camboyanos Retrato historico de Oscar Passet en etapa azulgrana partido,pending,pending
Q-SL-07-012-05,SL-07-012,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Oscar Passet en etapa azulgrana,jugador,San Lorenzo Retrato historico de Oscar Passet en etapa azulgrana archivo historico imagen,pending,pending
Q-SL-07-013-01,SL-07-013,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Oscar Passet en partido representativo de San Lorenzo El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-013-02,SL-07-013,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Oscar Passet en partido representativo de San Lorenzo El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-013-03,SL-07-013,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet en partido representativo de San Lorenzo,partido,San Lorenzo Oscar Passet en partido representativo de San Lorenzo foto imagen,pending,pending
Q-SL-07-013-04,SL-07-013,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet en partido representativo de San Lorenzo,partido,San Lorenzo El regreso y Los Camboyanos Oscar Passet en partido representativo de San Lorenzo archivo historico,pending,pending
Q-SL-07-013-05,SL-07-013,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Oscar Passet en partido representativo de San Lorenzo,partido,San Lorenzo Oscar Passet en partido representativo de San Lorenzo San Lorenzo imagen,pending,pending
Q-SL-07-014-01,SL-07-014,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo de Almagro Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-014-02,SL-07-014,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo de Almagro Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-014-03,SL-07-014,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos foto etapa azulgrana,pending,pending
Q-SL-07-014-04,SL-07-014,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo El regreso y Los Camboyanos Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos momento historico,pending,pending
Q-SL-07-014-05,SL-07-014,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo Nestor Gorosito con San Lorenzo en El regreso y Los Camboyanos archivo historico imagen,pending,pending
Q-SL-07-015-01,SL-07-015,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Nestor Gorosito en etapa azulgrana,idolo,San Lorenzo de Almagro Retrato historico de Nestor Gorosito en etapa azulgrana El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-015-02,SL-07-015,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Nestor Gorosito en etapa azulgrana,idolo,San Lorenzo de Almagro Retrato historico de Nestor Gorosito en etapa azulgrana El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-015-03,SL-07-015,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Nestor Gorosito en etapa azulgrana,idolo,San Lorenzo Retrato historico de Nestor Gorosito en etapa azulgrana foto etapa azulgrana,pending,pending
Q-SL-07-015-04,SL-07-015,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Nestor Gorosito en etapa azulgrana,idolo,San Lorenzo El regreso y Los Camboyanos Retrato historico de Nestor Gorosito en etapa azulgrana momento historico,pending,pending
Q-SL-07-015-05,SL-07-015,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Nestor Gorosito en etapa azulgrana,idolo,San Lorenzo Retrato historico de Nestor Gorosito en etapa azulgrana archivo historico imagen,pending,pending
Q-SL-07-016-01,SL-07-016,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Nestor Gorosito en partido representativo de San Lorenzo El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-016-02,SL-07-016,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Nestor Gorosito en partido representativo de San Lorenzo El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-016-03,SL-07-016,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito en partido representativo de San Lorenzo,partido,San Lorenzo Nestor Gorosito en partido representativo de San Lorenzo foto imagen,pending,pending
Q-SL-07-016-04,SL-07-016,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito en partido representativo de San Lorenzo,partido,San Lorenzo El regreso y Los Camboyanos Nestor Gorosito en partido representativo de San Lorenzo archivo historico,pending,pending
Q-SL-07-016-05,SL-07-016,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Nestor Gorosito en partido representativo de San Lorenzo,partido,San Lorenzo Nestor Gorosito en partido representativo de San Lorenzo San Lorenzo imagen,pending,pending
Q-SL-07-017-01,SL-07-017,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo de Almagro Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-017-02,SL-07-017,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo de Almagro Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-017-03,SL-07-017,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos foto etapa azulgrana,pending,pending
Q-SL-07-017-04,SL-07-017,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo El regreso y Los Camboyanos Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos partido,pending,pending
Q-SL-07-017-05,SL-07-017,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo Walter Perazzo con San Lorenzo en El regreso y Los Camboyanos archivo historico imagen,pending,pending
Q-SL-07-018-01,SL-07-018,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Walter Perazzo en etapa azulgrana,jugador,San Lorenzo de Almagro Retrato historico de Walter Perazzo en etapa azulgrana El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-018-02,SL-07-018,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Walter Perazzo en etapa azulgrana,jugador,San Lorenzo de Almagro Retrato historico de Walter Perazzo en etapa azulgrana El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-018-03,SL-07-018,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Walter Perazzo en etapa azulgrana,jugador,San Lorenzo Retrato historico de Walter Perazzo en etapa azulgrana foto etapa azulgrana,pending,pending
Q-SL-07-018-04,SL-07-018,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Walter Perazzo en etapa azulgrana,jugador,San Lorenzo El regreso y Los Camboyanos Retrato historico de Walter Perazzo en etapa azulgrana partido,pending,pending
Q-SL-07-018-05,SL-07-018,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Walter Perazzo en etapa azulgrana,jugador,San Lorenzo Retrato historico de Walter Perazzo en etapa azulgrana archivo historico imagen,pending,pending
Q-SL-07-019-01,SL-07-019,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Walter Perazzo en partido representativo de San Lorenzo El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-019-02,SL-07-019,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Walter Perazzo en partido representativo de San Lorenzo El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-019-03,SL-07-019,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo en partido representativo de San Lorenzo,partido,San Lorenzo Walter Perazzo en partido representativo de San Lorenzo foto imagen,pending,pending
Q-SL-07-019-04,SL-07-019,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo en partido representativo de San Lorenzo,partido,San Lorenzo El regreso y Los Camboyanos Walter Perazzo en partido representativo de San Lorenzo archivo historico,pending,pending
Q-SL-07-019-05,SL-07-019,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Walter Perazzo en partido representativo de San Lorenzo,partido,San Lorenzo Walter Perazzo en partido representativo de San Lorenzo San Lorenzo imagen,pending,pending
Q-SL-07-020-01,SL-07-020,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo de Almagro Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-020-02,SL-07-020,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo de Almagro Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-020-03,SL-07-020,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos foto etapa azulgrana,pending,pending
Q-SL-07-020-04,SL-07-020,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo El regreso y Los Camboyanos Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos partido,pending,pending
Q-SL-07-020-05,SL-07-020,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos,jugador,San Lorenzo Jorge Borelli con San Lorenzo en El regreso y Los Camboyanos archivo historico imagen,pending,pending
Q-SL-07-021-01,SL-07-021,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Jorge Borelli en etapa azulgrana,jugador,San Lorenzo de Almagro Retrato historico de Jorge Borelli en etapa azulgrana El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-021-02,SL-07-021,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Jorge Borelli en etapa azulgrana,jugador,San Lorenzo de Almagro Retrato historico de Jorge Borelli en etapa azulgrana El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-021-03,SL-07-021,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Jorge Borelli en etapa azulgrana,jugador,San Lorenzo Retrato historico de Jorge Borelli en etapa azulgrana foto etapa azulgrana,pending,pending
Q-SL-07-021-04,SL-07-021,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Jorge Borelli en etapa azulgrana,jugador,San Lorenzo El regreso y Los Camboyanos Retrato historico de Jorge Borelli en etapa azulgrana partido,pending,pending
Q-SL-07-021-05,SL-07-021,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Jorge Borelli en etapa azulgrana,jugador,San Lorenzo Retrato historico de Jorge Borelli en etapa azulgrana archivo historico imagen,pending,pending
Q-SL-07-022-01,SL-07-022,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Jorge Borelli en partido representativo de San Lorenzo El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-022-02,SL-07-022,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Jorge Borelli en partido representativo de San Lorenzo El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-022-03,SL-07-022,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli en partido representativo de San Lorenzo,partido,San Lorenzo Jorge Borelli en partido representativo de San Lorenzo foto imagen,pending,pending
Q-SL-07-022-04,SL-07-022,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli en partido representativo de San Lorenzo,partido,San Lorenzo El regreso y Los Camboyanos Jorge Borelli en partido representativo de San Lorenzo archivo historico,pending,pending
Q-SL-07-022-05,SL-07-022,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Jorge Borelli en partido representativo de San Lorenzo,partido,San Lorenzo Jorge Borelli en partido representativo de San Lorenzo San Lorenzo imagen,pending,pending
Q-SL-07-023-01,SL-07-023,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo de Almagro Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-023-02,SL-07-023,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo de Almagro Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-023-03,SL-07-023,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos foto etapa azulgrana,pending,pending
Q-SL-07-023-04,SL-07-023,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo El regreso y Los Camboyanos Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos momento historico,pending,pending
Q-SL-07-023-05,SL-07-023,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos,idolo,San Lorenzo Ruben Dario Insua con San Lorenzo en El regreso y Los Camboyanos archivo historico imagen,pending,pending
Q-SL-07-024-01,SL-07-024,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Ruben Dario Insua en etapa azulgrana,idolo,San Lorenzo de Almagro Retrato historico de Ruben Dario Insua en etapa azulgrana El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-024-02,SL-07-024,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Ruben Dario Insua en etapa azulgrana,idolo,San Lorenzo de Almagro Retrato historico de Ruben Dario Insua en etapa azulgrana El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-024-03,SL-07-024,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Ruben Dario Insua en etapa azulgrana,idolo,San Lorenzo Retrato historico de Ruben Dario Insua en etapa azulgrana foto etapa azulgrana,pending,pending
Q-SL-07-024-04,SL-07-024,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Ruben Dario Insua en etapa azulgrana,idolo,San Lorenzo El regreso y Los Camboyanos Retrato historico de Ruben Dario Insua en etapa azulgrana momento historico,pending,pending
Q-SL-07-024-05,SL-07-024,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Retrato historico de Ruben Dario Insua en etapa azulgrana,idolo,San Lorenzo Retrato historico de Ruben Dario Insua en etapa azulgrana archivo historico imagen,pending,pending
Q-SL-07-025-01,SL-07-025,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Ruben Dario Insua en partido representativo de San Lorenzo El regreso y Los Camboyanos regreso y camboyanos,pending,pending
Q-SL-07-025-02,SL-07-025,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua en partido representativo de San Lorenzo,partido,San Lorenzo de Almagro Ruben Dario Insua en partido representativo de San Lorenzo El regreso y Los Camboyanos foto,pending,pending
Q-SL-07-025-03,SL-07-025,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua en partido representativo de San Lorenzo,partido,San Lorenzo Ruben Dario Insua en partido representativo de San Lorenzo foto imagen,pending,pending
Q-SL-07-025-04,SL-07-025,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua en partido representativo de San Lorenzo,partido,San Lorenzo El regreso y Los Camboyanos Ruben Dario Insua en partido representativo de San Lorenzo archivo historico,pending,pending
Q-SL-07-025-05,SL-07-025,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Ruben Dario Insua en partido representativo de San Lorenzo,partido,San Lorenzo Ruben Dario Insua en partido representativo de San Lorenzo San Lorenzo imagen,pending,pending
Q-SL-07-026-01,SL-07-026,07,El regreso y Los Camboyanos,el-regreso-y-los-camboyanos,Archivo historico de San Lorenzo sobre partidos de ascenso y regreso,partido,San Lorenzo de Almagro Archivo historico de San Lorenzo sobre partidos de ascenso y regreso El regreso y Los Camboyanos regreso y camboyanos,pending,pending
